id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_assault_airbike_sprint_speed,Assault Airbike Sprint Speed,knee,knee_impact,sprint,"quads,hamstrings,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_assisted_bulgarian_split_squat,Assisted Bulgarian Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_assisted_pistol_squats,Assisted Pistol Squats,knee,knee_loaded_flexion,pistol,"quads,glutes",Legs,True
ea_balance_board_lateral_squat,Balance Board Lateral Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_ball_headlock_squat,Ball Headlock Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_band_kneeling_crunch,Band Kneeling Crunch,knee,knee_kneeling,kneeling,core,Abdominals,True
ea_band_kneeling_lat_pulldown,Band Kneeling Lat Pulldown,knee,knee_kneeling,kneeling,lats,Back,True
ea_band_kneeling_preacher_curl,Band Kneeling Preacher Curl,knee,knee_kneeling,kneeling,biceps,Biceps,True
ea_band_kneeling_rear_kick,Band Kneeling Rear Kick,knee,knee_kneeling,kneeling,glutes,Legs,True
ea_band_kneeling_single_arm_high_row,Band Kneeling Single Arm High Row,knee,knee_kneeling,kneeling,lats,Back,True
ea_band_leg_press,Band Leg Press,knee,knee_loaded_flexion,leg press,quads,Legs,True
ea_band_single_leg_split_squat,Band Single Leg Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_band_spanish_split_squat,Band Spanish Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_band_squat_row,Band Squat Row,knee,knee_loaded_flexion,squat,,Calisthenics-Cardio-Plyo-Functional,True
ea_band_standing_leg_curl,Band Standing Leg Curl,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_barbell_bench_lateral_step_up,Barbell Bench Lateral Step-up,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_barbell_bench_squats,Barbell Bench Squats,knee,knee_loaded_flexion,squats,"quads,glutes",Legs,True
ea_barbell_box_squat,Barbell Box Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_bulgarian_split_squat,Barbell Bulgarian Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_barbell_bulgarian_split_squat_left_front_back_view,Barbell Bulgarian Split Squat Left Front-back View,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_barbell_bulgarian_split_squat_left_side_view,Barbell Bulgarian Split Squat Left Side View,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_barbell_calf_jump,Barbell Calf Jump,knee,knee_impact,jump,calves,Legs,True
ea_barbell_clean_and_jerk_split_squat,Barbell Clean and Jerk Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes,shoulders",Powerlifting,True
ea_barbell_clean_and_press,Barbell Clean and Press,knee,knee_quad_dominant,press,"shoulders,quads,glutes",Powerlifting,True
ea_barbell_clean_grip_front_squat,Barbell Clean Grip Front Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_curtsy_lunges,Barbell Curtsy Lunges,knee,knee_loaded_flexion,lunges,"glutes,quads",Legs,True
ea_barbell_front_bench_squat,Barbell Front Bench Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_front_chest_bench_squat,Barbell Front Chest Bench Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_front_chest_lunges,Barbell Front Chest Lunges,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_barbell_front_chest_squat,Barbell Front Chest Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_front_lunges_with_small_pause,Barbell Front Lunges with Small Pause,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_barbell_front_rack_lunge,Barbell Front Rack Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_barbell_front_squats,Barbell Front Squats,knee,knee_loaded_flexion,squats,"quads,glutes",Legs,True
ea_barbell_full_squat,Barbell Full Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_full_squat_side_pov,Barbell Full Squat Side Pov,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_full_squat_wide,Barbell Full Squat Wide,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_full_squat_back,Barbell Full Squat(back),knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_full_squat_with_rack,Barbell Full Squat(with Rack),knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_full_zercher_squat,Barbell Full Zercher Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_incline_shoulders_press_inside_squat_cage,Barbell Incline Shoulders Press (inside Squat Cage),knee,knee_loaded_flexion,squat,shoulders,Shoulders,True
ea_barbell_jefferson_split_squat,Barbell Jefferson Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_barbell_jefferson_squat,Barbell Jefferson Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_jump_shrug,Barbell Jump Shrug,knee,knee_impact,jump,,Calisthenics-Cardio-Plyo-Functional,True
ea_barbell_jump_squat,Barbell Jump Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_kneeling_squat,Barbell Kneeling Squat,knee,knee_loaded_flexion,squat,"glutes,quads",Legs,True
ea_barbell_lateral_lunges,Barbell Lateral Lunges,knee,knee_loaded_flexion,lunges,"glutes,quads,adductors",Legs,True
ea_barbell_low_bar_squat,Barbell Low Bar Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_lunges,Barbell Lunges,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_barbell_lunges_on_the_spot,Barbell Lunges on the Spot,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_barbell_narrow_stance_full_squat,Barbell Narrow Stance Full Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_narrow_stance_squat,Barbell Narrow Stance Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_overhead_lunges,Barbell Overhead Lunges,knee,knee_loaded_flexion,lunges,"quads,glutes,shoulders",Legs,True
ea_barbell_overhead_squat,Barbell Overhead Squat,knee,knee_loaded_flexion,squat,"quads,glutes,shoulders",Legs,True
ea_barbell_pause_lunge,Barbell Pause Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_barbell_press_under,Barbell Press Under,knee,knee_quad_dominant,press,,Powerlifting,False
ea_barbell_quarter_squat,Barbell Quarter Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_rear_lunge_on_box,Barbell Rear Lunge on Box,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_barbell_rear_lunges,Barbell Rear Lunges,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_barbell_side_split_squat,Barbell Side Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_barbell_side_step_up,Barbell Side Step Up,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_barbell_single_leg_split_squat,Barbell Single Leg Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_barbell_split_squat,Barbell Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_barbell_squat_back_pov,Barbell Squat Back POV,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_squat_to_grass,Barbell Squat to Grass,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_squat_with_2_sec_hold,Barbell Squat with 2 Sec Hold,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_barbell_step_up_balance_on_box,Barbell Step Up Balance on Box,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_barbell_step_up_on_bench,Barbell Step Up on Bench,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_basketball_shot_jump,Basketball Shot Jump,knee,knee_impact,jump,"quads,calves",Calisthenics-Cardio-Plyo-Functional,True
ea_bench_alternating_step_ups,Bench Alternating Step Ups,knee,knee_loaded_flexion,step ups,"quads,glutes",Legs,True
ea_bench_bulgarian_split_squats_left,Bench Bulgarian Split Squats Left,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bench_bulgarian_split_squats_right,Bench Bulgarian Split Squats Right,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bench_triceps_dip_leg_curls,Bench Triceps Dip Leg Curls,knee,knee_isolation,leg curls,triceps,Triceps,True
ea_bent_leg_side_kick_kneeling,Bent Leg Side Kick (kneeling),knee,knee_kneeling,kneeling,glutes,Legs,True
ea_biceps_curl_front_step,Biceps Curl Front Step,knee,knee_quad_dominant,step,"biceps,quads",Biceps,True
ea_bodyweight_forward_lunge,Bodyweight Forward Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_bodyweight_full_squat_with_overhead_front_raise,Bodyweight Full Squat with Overhead Front Raise,knee,knee_loaded_flexion,squat,"quads,shoulders,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_bodyweight_full_squat_with_overhead_press,Bodyweight Full Squat with Overhead Press,knee,knee_loaded_flexion,squat,"quads,glutes,shoulders",Legs,True
ea_bodyweight_kneeling_hold_to_stand,Bodyweight Kneeling Hold to Stand,knee,knee_kneeling,kneeling,"quads,glutes",Legs,True
ea_bodyweight_kneeling_push_up_row,Bodyweight Kneeling Push-up Row,knee,knee_kneeling,kneeling,"chest,triceps,back",Yoga,True
ea_bodyweight_kneeling_sissy_squat,Bodyweight Kneeling Sissy Squat,knee,knee_loaded_flexion,sissy,quads,Legs,True
ea_bodyweight_kneeling_triceps_extension,Bodyweight Kneeling Triceps Extension,knee,knee_kneeling,kneeling,triceps,Triceps,True
ea_bodyweight_lying_leg_curl,Bodyweight Lying Leg Curl,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_bodyweight_overhead_squat,Bodyweight Overhead Squat,knee,knee_loaded_flexion,squat,"quads,shoulders,glutes",Legs,True
ea_bodyweight_pulse_forward_lunge,Bodyweight Pulse Forward Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_bodyweight_pulse_squat,Bodyweight Pulse Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_bodyweight_pulse_squat_arms_to_chest,Bodyweight Pulse Squat Arms to Chest,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_bodyweight_rear_lunge,Bodyweight Rear Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_bodyweight_rear_lunge_front_raise,Bodyweight Rear Lunge Front Raise,knee,knee_loaded_flexion,lunge,"quads,shoulders,glutes",Legs,True
ea_bodyweight_squat_to_front_leg,Bodyweight Squat to Front Leg,knee,knee_loaded_flexion,squat,"quads,glutes,lower_back",Legs,True
ea_bodyweight_squat_to_side_leg,Bodyweight Squat to Side Leg,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_bodyweight_squat_to_side_to_front_leg,Bodyweight Squat to Side to Front Leg,knee,knee_loaded_flexion,squat,"quads,glutes,lower_back",Legs,True
ea_bodyweight_squats,Bodyweight Squats,knee,knee_loaded_flexion,squats,"quads,glutes",Legs,True
ea_bodyweight_squats_hold,Bodyweight Squats Hold,knee,knee_loaded_flexion,squats,"quads,glutes",Legs,True
ea_bodyweight_step_up_on_step_box,Bodyweight Step-up on Step Box,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_box_jump,Box Jump,knee,knee_impact,box jump,"quads,glutes,hamstrings",Legs,True
ea_box_jump_squats,Box Jump Squats,knee,knee_loaded_flexion,squats,"quads,glutes,hamstrings",Legs,True
ea_bulgarian_split_squat,Bulgarian Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_bodyweight_left,Bulgarian Split Squat Bodyweight Left,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_bodyweight_right,Bulgarian Split Squat Bodyweight Right,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_cable_resistance_band,Bulgarian Split Squat Cable Resistance Band,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_left_bodyweight_side_view,Bulgarian Split Squat Left Bodyweight Side View,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_right_bodyweight_side_view,Bulgarian Split Squat Right Bodyweight Side View,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_bulgarian_split_squat_stretch,Bulgarian Split Squat Stretch,knee,knee_loaded_flexion,bulgarian,,Stretching - Mobility,True
ea_burpee,Burpee,knee,knee_impact,burpee,"quads,glutes,chest,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_burpee_squat,Burpee Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_cable_assisted_inverse_leg_curl,Cable Assisted Inverse Leg Curl,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_cable_goblet_squat,Cable Goblet Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_cable_pull_in_kneeling,Cable Pull in Kneeling,knee,knee_kneeling,kneeling,,Back,True
ea_cable_split_squat,Cable Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_cable_standing_leg_extension,Cable Standing Leg Extension,knee,knee_isolation,leg extension,quads,Legs,True
ea_calf_raise_leg_press_machine,Calf Raise Leg Press Machine,knee,knee_loaded_flexion,leg press,calves,Legs,True
ea_calf_raise_on_hack_squat_machine,Calf Raise on Hack Squat Machine,knee,knee_loaded_flexion,hack,calves,Legs,True
ea_calves_stretch_on_stairs,Calves Stretch on Stairs,knee,knee_impact,stairs,calves,Stretching - Mobility,True
ea_calves_stretch_on_step,Calves Stretch on Step,knee,knee_quad_dominant,step,,Stretching - Mobility,False
ea_cardio_lunge,Cardio Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_chair_back_lunge_left_resistance_band,Chair Back Lunge Left Resistance Band,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_chair_back_lunge_right_resistance_band,Chair Back Lunge Right Resistance Band,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_chair_bulgarian_split_squats_bodyweight_left,Chair Bulgarian Split Squats Bodyweight Left,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_chair_bulgarian_split_squats_bodyweight_right,Chair Bulgarian Split Squats Bodyweight Right,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_chest_fly_side_step,Chest Fly Side Step,knee,knee_quad_dominant,step,"chest,quads",Calisthenics-Cardio-Plyo-Functional,True
ea_clap_curtsy_squat,Clap Curtsy Squat,knee,knee_loaded_flexion,squat,"quads,glutes,shoulders",Legs,True
ea_clap_jack,Clap Jack,knee,knee_impact,jack,"shoulders,quads,calves",Calisthenics-Cardio-Plyo-Functional,True
ea_cossack_squat,Cossack Squat,knee,knee_loaded_flexion,squat,"quads,glutes,hamstrings",Legs,True
ea_counterbalanced_skater_squat,Counterbalanced Skater Squat,knee,knee_loaded_flexion,squat,"quads,glutes,hamstrings",Legs,True
ea_criss_cross_jack,Criss Cross Jack,knee,knee_impact,jack,"quads,lower_back,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_criss_cross_jump,Criss Cross Jump,knee,knee_impact,jump,"quads,lower_back,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_crossover_kneeling_hip_flexor_stretch,Crossover Kneeling Hip Flexor Stretch,knee,knee_kneeling,kneeling,"lower_back,quads",Stretching - Mobility,True
ea_curtsy_lunge_bodyweight,Curtsy Lunge Bodyweight,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_curtsy_lunge_slide_with_towel,Curtsy Lunge Slide with Towel,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_curtsy_lunges_resistance_band,Curtsy Lunges Resistance Band,knee,knee_loaded_flexion,lunges,glutes,Legs,True
ea_curtsy_squat,Curtsy Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_decline_kneeling_push_up,Decline Kneeling Push Up,knee,knee_kneeling,kneeling,"chest,triceps",Chest,True
ea_decline_kneeling_push_up_on_box,Decline Kneeling Push Up on Box,knee,knee_kneeling,kneeling,"chest,triceps",Chest,True
ea_diagonal_lunge,Diagonal Lunge,knee,knee_loaded_flexion,lunge,"glutes,quads",Legs,True
ea_double_jump_squat,Double Jump Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_downward_dog_sprint,Downward Dog Sprint,knee,knee_impact,sprint,,Calisthenics-Cardio-Plyo-Functional,True
ea_dumbbell_bar_grip_sumo_squat,Dumbbell Bar Grip Sumo Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_bench_squat,Dumbbell Bench Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_bulgarian_box_split_squat,Dumbbell Bulgarian Box Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_dumbbell_bulgarian_split_squat,Dumbbell Bulgarian Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_dumbbell_cossack_squats_version_2,Dumbbell Cossack Squats (version 2),knee,knee_loaded_flexion,squats,quads,Legs,True
ea_dumbbell_curl_press_extend,Dumbbell Curl Press Extend,knee,knee_quad_dominant,press,,Calisthenics-Cardio-Plyo-Functional,False
ea_dumbbell_curtsy_lunge,Dumbbell Curtsy Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_dumbbell_frog_jumps,Dumbbell Frog Jumps,knee,knee_impact,jumps,"quads,glutes,calves",Legs,True
ea_dumbbell_front_rack_lunge,Dumbbell Front Rack Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_dumbbell_front_squat,Dumbbell Front Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_goblet_2_sec_hold_squat,Dumbbell Goblet 2 Sec Hold Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_goblet_curtsy_lunge,Dumbbell Goblet Curtsy Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_dumbbell_goblet_forward_lunge,Dumbbell Goblet Forward Lunge,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_dumbbell_goblet_reverse_lunge,Dumbbell Goblet Reverse Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_dumbbell_goblet_split_squat,Dumbbell Goblet Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_dumbbell_goblet_split_squat_front_foot_elevanted,Dumbbell Goblet Split Squat Front Foot Elevanted,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_dumbbell_goblet_squat,Dumbbell Goblet Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_half_kneeling_military_press,Dumbbell Half Kneeling Military Press,knee,knee_kneeling,kneeling,shoulders,Shoulders,True
ea_dumbbell_half_kneeling_wood_chopper,Dumbbell Half Kneeling Wood Chopper,knee,knee_kneeling,kneeling,,Abdominals,True
ea_dumbbell_jumping_squat,Dumbbell Jumping Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_dumbbell_kneeling_arnold_press,Dumbbell Kneeling Arnold Press,knee,knee_kneeling,kneeling,shoulders,Shoulders,True
ea_dumbbell_kneeling_hold_to_stand_clean_grip,Dumbbell Kneeling Hold to Stand Clean Grip,knee,knee_kneeling,kneeling,"quads,glutes",Legs,True
ea_dumbbell_kneeling_squat,Dumbbell Kneeling Squat,knee,knee_loaded_flexion,squat,"glutes,quads",Legs,True
